cluster,trees.HoeffdingAdaptiveTree,28,25,-1,,-1,clustream,relevance,0.30000000000000004,5.75,71.37
cluster,meta.OzaBagAdwin,12,2,-1,,-1,clustream,random,1.0,6.50,63.81
cluster,trees.HoeffdingAdaptiveTree,18,5,-1,,-1,clustream,relevance,0.25,3.38,81.87
cluster,bayes.NaiveBayes,28,25,-1,,-1,clustree,random,0.35000000000000003,3.89,91.27
cluster,meta.AdaptiveRandomForest -s 10 -m 80,5,7,-1,,-1,clustree,relevance,0.8500000000000001,2.34,83.41
cluster,bayes.NaiveBayes,18,4,-1,,-1,clustream,random,0.9,2.12,91.96
cluster,lazy.SAMkNN,18,25,-1,,-1,clustree,relevance,0.30000000000000004,1.92,60.02
cluster,meta.AdaptiveRandomForest -s 10 -m 80,18,10,-1,,-1,clustree,random,0.2,2.71,83.33
cluster,meta.OzaBagAdwin,8,3,-1,,-1,clustream,relevance,0.7000000000000001,3.29,81.22
cluster,functions.MajorityClass,43,1,-1,,-1,clustree,relevance,0.75,1.29,49.90
cluster,functions.MajorityClass,18,4,-1,,-1,clustream,random,0.9,1.29,49.90
cluster,trees.HoeffdingAdaptiveTree,18,4,-1,,-1,clustream,random,0.9,3.97,77.02
cluster,meta.AdaptiveRandomForest -s 10,18,4,-1,,-1,clustream,random,0.9,3.07,81.73
cluster,meta.OzaBagAdwin,18,4,-1,,-1,clustream,random,0.9,2.80,84.82
cluster,meta.OzaBagAdwin,5,4,-1,,-1,clustream,random,0.9,5.01,81.66
cluster,meta.OzaBagAdwin,28,4,-1,,-1,clustream,random,0.9,2.71,84.60
cluster,meta.OzaBagAdwin,65,4,-1,,-1,clustream,random,0.9,2.79,84.72
cluster,meta.OzaBagAdwin,8,4,-1,,-1,clustream,random,0.9,4.66,81.56
cluster,meta.OzaBagAdwin,12,4,-1,,-1,clustream,random,0.9,3.40,84.60
cluster,meta.OzaBagAdwin,18,3,-1,,-1,clustream,random,0.9,5.05,81.86
cluster,meta.OzaBagAdwin,18,1,-1,,-1,clustream,random,0.9,1.24,89.60
cluster,meta.OzaBagAdwin,18,13,-1,,-1,clustream,random,0.9,2.84,82.44
cluster,meta.OzaBagAdwin,18,25,-1,,-1,clustream,random,0.9,3.11,78.13
cluster,meta.OzaBagAdwin,18,18,-1,,-1,clustream,random,0.9,3.35,79.90
cluster,meta.OzaBagAdwin,18,1,-1,,-1,clustree,random,0.9,1.21,89.90
cluster,meta.OzaBagAdwin,18,1,-1,,-1,clustree,relevance,0.9,1.29,89.70
cluster,meta.OzaBagAdwin,18,1,-1,,-1,clustree,random,0.4,1.33,89.68
cluster,meta.OzaBagAdwin,18,1,-1,,-1,clustree,random,0.6000000000000001,1.26,89.70
cluster,meta.OzaBagAdwin,18,1,-1,,-1,clustree,random,0.1,1.54,89.59
cluster,meta.OzaBagAdwin,18,1,-1,,-1,clustree,random,0.7000000000000001,1.25,89.71
cluster,meta.OzaBagAdwin,18,1,-1,,-1,clustree,random,0.25,1.52,89.86
